时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 12:49:33.313,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.225, -5.150, -22.233, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.328,COM3,, 0.004, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.200, -5.117, -22.200, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.344,COM3,, 0.002, -0.003, 1.003, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.192, -5.092, -22.192, 31.56,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.344,COM3,, 0.005, 0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.200, -5.100, -22.208, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.360,COM3,, 0.003, -0.003, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.208, -5.108, -22.158, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.376,COM3,, 0.004, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.100, -22.125, 31.56,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.376,COM3,, 0.004, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.075, -22.083, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.392,COM3,, 0.003, -0.003, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.067, -22.042, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.408,COM3,, 0.003, -0.001, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.050, -22.000, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.408,COM3,, 0.004, -0.004, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.033, -22.025, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.424,COM3,, 0.003, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.033, -22.075, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.424,COM3,, 0.002, -0.003, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.108, -5.042, -22.092, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.440,COM3,, 0.002, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.092, -5.033, -22.033, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.456,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.042, -21.992, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.456,COM3,, 0.003, -0.001, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.075, -21.942, 32.06,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.472,COM3,, 0.002, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.058, -21.933, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.487,COM3,, 0.005, -0.002, 1.005, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.058, -21.975, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.487,COM3,, 0.003, -0.004, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.083, -22.033, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.503,COM3,, 0.002, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.092, -22.083, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.503,COM3,, 0.005, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.100, -22.125, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.518,COM3,, 0.002, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.183, -5.117, -22.158, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.533,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.125, -22.167, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.533,COM3,, 0.004, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.125, -22.175, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.549,COM3,, 0.003, 0.000, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.108, -22.217, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.565,COM3,, 0.003, 0.000, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.108, -5.108, -22.225, 31.56,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:33.565,COM3,, 0.002, 0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.100, -22.150, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.581,COM3,, 0.003, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.108, -5.092, -22.108, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.597,COM3,, 0.004, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.083, -5.092, -22.058, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.597,COM3,, 0.003, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.075, -5.092, -21.958, 31.43,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.613,COM3,, 0.002, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.100, -5.092, -21.925, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.613,COM3,, 0.001, -0.003, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.058, -21.925, 32.00,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.629,COM3,, 0.004, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.100, -5.033, -21.925, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.645,COM3,, 0.003, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.083, -5.033, -21.942, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.645,COM3,, 0.003, -0.004, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.092, -5.075, -21.908, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.661,COM3,, 0.002, -0.002, 1.004, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.083, -5.117, -21.883, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.676,COM3,, 0.002, -0.003, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.042, -5.142, -21.883, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.676,COM3,, 0.002, -0.003, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.008, -5.142, -21.892, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.692,COM3,, 0.004, -0.001, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.008, -5.125, -21.867, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.692,COM3,, 0.003, -0.001, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.000, -5.117, -21.883, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.708,COM3,, 0.003, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.008, -5.100, -21.900, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.724,COM3,, 0.003, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.033, -5.050, -21.892, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.724,COM3,, 0.002, 0.000, 0.997, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.042, -5.025, -21.942, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.739,COM3,, 0.003, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.050, -5.050, -22.050, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.755,COM3,, 0.003, -0.002, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.083, -5.050, -22.150, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.755,COM3,, 0.001, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.142, -5.042, -22.175, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.771,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.183, -5.050, -22.183, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.787,COM3,, 0.003, -0.002, 0.996, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.217, -5.058, -22.167, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.787,COM3,, 0.002, 0.000, 1.003, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.233, -5.067, -22.158, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.802,COM3,, 0.003, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.192, -5.075, -22.142, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.802,COM3,, 0.002, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.083, -22.100, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.818,COM3,, 0.005, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.083, -5.083, -22.092, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.834,COM3,, 0.005, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.058, -22.142, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.834,COM3,, 0.002, -0.004, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.150, -5.075, -22.200, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.850,COM3,, 0.002, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.142, -5.125, -22.242, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.865,COM3,, 0.003, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.150, -22.192, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.865,COM3,, 0.004, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.167, -22.133, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.881,COM3,, 0.003, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.158, -22.125, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.881,COM3,, 0.001, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.175, -5.125, -22.142, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.897,COM3,, 0.003, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.217, -5.092, -22.175, 31.49,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.913,COM3,, 0.002, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.242, -5.067, -22.117, 31.94,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.913,COM3,, 0.001, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.192, -5.075, -22.083, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.929,COM3,, 0.004, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.083, -22.075, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.945,COM3,, 0.004, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.083, -22.050, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.945,COM3,, 0.002, 0.000, 0.994, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.108, -22.008, 31.56,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.961,COM3,, 0.002, -0.002, 0.997, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.108, -21.967, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.977,COM3,, 0.003, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.175, -5.125, -21.908, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.977,COM3,, 0.003, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.133, -21.883, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.993,COM3,, 0.003, -0.004, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.100, -21.875, 31.75,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:33.993,COM3,, 0.004, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.092, -5.075, -21.958, 31.87,,,,,,,,,,,, 0.57422, -0.00180, -0.00012, -0.81863,
 12:49:34.008,COM3,, 0.002, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.050, -22.050, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00012, -0.81863,
 12:49:34.024,COM3,, 0.003, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.183, -5.067, -22.125, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00012, -0.81863,
 12:49:34.024,COM3,, 0.001, -0.003, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.225, -5.083, -22.175, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.040,COM3,, 0.002, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.233, -5.092, -22.200, 31.68,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:34.056,COM3,, 0.003, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.208, -5.125, -22.175, 31.62,,,,,,,,,,,, 0.57422, -0.00180, -0.00009, -0.81863,
 12:49:34.056,COM3,, 0.000, 0.000, 0.996, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.192, -5.150, -22.142, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.071,COM3,, 0.004, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.167, -5.150, -22.142, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.086,COM3,, 0.004, -0.002, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.133, -22.083, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.086,COM3,, 0.002, -0.001, 0.997, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.100, -5.125, -22.050, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.102,COM3,, 0.004, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.117, -5.158, -22.083, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.102,COM3,, 0.003, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.142, -5.192, -22.142, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.119,COM3,, 0.001, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.142, -5.183, -22.133, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.134,COM3,, 0.001, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.125, -5.183, -22.092, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.134,COM3,, 0.005, -0.001, 0.995, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.133, -5.167, -22.075, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.150,COM3,, 0.004, 0.000, 1.003, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.167, -22.058, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.166,COM3,, 0.001, 0.000, 0.996, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.175, -5.208, -22.017, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.166,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.175, -5.225, -22.025, 31.49,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.181,COM3,, 0.002, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.183, -5.225, -22.083, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.181,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.200, -5.208, -22.108, 32.06,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.197,COM3,, 0.002, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.225, -5.183, -22.108, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.213,COM3,, 0.003, -0.002, 1.003, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.208, -5.183, -22.108, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.213,COM3,, 0.005, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.208, -5.192, -22.142, 31.56,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.229,COM3,, 0.002, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.158, -5.183, -22.167, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.245,COM3,, 0.001, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.092, -5.167, -22.175, 32.06,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.245,COM3,, 0.001, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.075, -5.167, -22.242, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.261,COM3,, 0.002, 0.001, 0.998, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.075, -5.200, -22.342, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.261,COM3,, 0.003, 0.000, 0.997, 0.000, 0.000, 0.000, -0.104, -0.176, -109.902, -14.100, -5.175, -22.375, 31.43,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.276,COM3,, 0.001, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.150, -5.117, -22.333, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.292,COM3,, 0.004, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.150, -5.092, -22.317, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.292,COM3,, 0.004, -0.004, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.167, -5.050, -22.333, 31.56,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.308,COM3,, 0.002, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.167, -5.033, -22.358, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.323,COM3,, 0.002, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.133, -5.033, -22.350, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.323,COM3,, 0.003, -0.001, 0.997, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.025, -22.308, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.339,COM3,, 0.002, -0.002, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.150, -5.025, -22.242, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.354,COM3,, 0.002, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.067, -22.217, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.354,COM3,, 0.002, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.075, -22.242, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.370,COM3,, 0.001, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.083, -22.292, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.386,COM3,, 0.004, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.108, -22.300, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.386,COM3,, 0.001, 0.000, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.117, -22.292, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.401,COM3,, 0.003, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.133, -5.108, -22.267, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.401,COM3,, 0.001, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.092, -22.242, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.417,COM3,, 0.003, -0.001, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.117, -22.242, 31.56,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.433,COM3,, 0.002, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.200, -5.142, -22.242, 31.49,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.433,COM3,, 0.005, -0.002, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.183, -5.117, -22.258, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.448,COM3,, 0.001, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.100, -22.275, 32.00,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.464,COM3,, 0.003, -0.003, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.175, -5.117, -22.308, 32.00,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.464,COM3,, 0.002, 0.000, 0.997, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.158, -5.158, -22.317, 32.00,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.480,COM3,, 0.001, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.142, -22.325, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.480,COM3,, 0.000, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.108, -5.125, -22.292, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.496,COM3,, 0.005, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.108, -5.117, -22.233, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
