时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 12:57:52.437,COM3,, 0.000, 0.001, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.950, -7.225, -22.033, 31.94,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.452,COM3,, 0.000, 0.002, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.942, -7.225, -22.092, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.452,COM3,, 0.000, 0.002, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.967, -7.208, -22.108, 31.68,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.468,COM3,, 0.002, 0.000, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.008, -7.192, -22.058, 32.00,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.484,COM3,, 0.001, 0.001, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.042, -7.183, -22.017, 31.94,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.484,COM3,, 0.000, 0.001, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.058, -7.208, -21.975, 31.62,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.500,COM3,, 0.000, 0.000, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.083, -7.217, -21.925, 31.68,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.515,COM3,, -0.001, 0.000, 1.004, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.108, -7.217, -21.942, 31.87,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.515,COM3,, -0.001, 0.000, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.108, -7.225, -21.992, 31.68,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.531,COM3,, -0.004, 0.002, 1.003, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.108, -7.200, -22.008, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.547,COM3,, -0.001, 0.000, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.117, -7.175, -21.967, 32.00,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.547,COM3,, 0.002, 0.000, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.100, -7.158, -21.958, 31.94,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.563,COM3,, 0.000, 0.001, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.067, -7.142, -21.942, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.563,COM3,, 0.001, -0.002, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.033, -7.133, -21.983, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.579,COM3,, 0.000, 0.000, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.042, -7.183, -22.042, 31.56,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.595,COM3,, 0.000, 0.004, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.042, -7.192, -22.058, 31.94,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.595,COM3,, 0.001, 0.000, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.050, -7.158, -22.017, 32.00,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.611,COM3,, 0.000, 0.000, 0.997, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.067, -7.150, -21.992, 31.56,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.627,COM3,, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.067, -7.183, -21.967, 31.87,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.627,COM3,, 0.001, 0.001, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.075, -7.208, -21.967, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.643,COM3,, -0.001, 0.000, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.117, -7.208, -22.042, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.643,COM3,, 0.000, 0.000, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.175, -7.208, -22.117, 32.06,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.658,COM3,, 0.002, 0.000, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.217, -7.175, -22.117, 31.87,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.674,COM3,, 0.001, 0.000, 1.002, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.217, -7.133, -22.083, 31.94,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.674,COM3,, -0.001, 0.000, 1.003, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.217, -7.117, -22.075, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.690,COM3,, 0.001, -0.001, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.208, -7.133, -22.125, 31.75,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.706,COM3,, 0.000, 0.003, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.183, -7.158, -22.133, 31.68,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.706,COM3,, -0.001, 0.001, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.158, -7.142, -22.108, 31.68,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.722,COM3,, 0.001, 0.001, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.125, -7.150, -22.142, 31.94,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.722,COM3,, 0.000, 0.001, 0.998, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.075, -7.167, -22.158, 31.68,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.737,COM3,, -0.001, 0.000, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.025, -7.200, -22.142, 31.87,,,,,,,,,,,, 0.57080, 0.00012, -0.00031, -0.82104,
 12:57:52.753,COM3,, 0.000, 0.000, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.000, -7.250, -22.100, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.753,COM3,, 0.000, 0.000, 1.001, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.992, -7.250, -22.083, 32.00,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.769,COM3,, 0.001, 0.000, 0.997, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.008, -7.183, -22.058, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.785,COM3,, 0.000, -0.001, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -19.008, -7.175, -22.050, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.785,COM3,, 0.000, -0.001, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.975, -7.200, -22.008, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.801,COM3,, 0.000, 0.002, 1.000, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.933, -7.225, -22.000, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.801,COM3,, 0.002, -0.003, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.908, -7.242, -22.017, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.816,COM3,, 0.000, 0.000, 0.999, 0.000, 0.000, 0.000, 0.038, -0.005, -110.385, -18.908, -7.283, -22.025, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.832,COM3,, -0.001, 0.002, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.292, -22.017, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.832,COM3,, 0.000, -0.003, 0.999, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.950, -7.242, -22.033, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.848,COM3,, -0.001, -0.001, 1.002, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.958, -7.192, -22.058, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.864,COM3,, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.958, -7.175, -22.033, 31.62,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.864,COM3,, 0.000, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.950, -7.175, -21.992, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.879,COM3,, 0.002, -0.003, 0.999, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.950, -7.167, -21.992, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.895,COM3,, 0.000, 0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.175, -21.992, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.895,COM3,, 0.000, 0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.917, -7.175, -22.000, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.911,COM3,, 0.001, 0.000, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.167, -22.017, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.911,COM3,, -0.001, 0.003, 1.003, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.158, -22.083, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.926,COM3,, 0.001, -0.001, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.908, -7.133, -22.042, 31.62,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.941,COM3,, 0.000, 0.000, 0.997, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.900, -7.100, -21.967, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.941,COM3,, 0.000, -0.002, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.917, -7.083, -21.917, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.957,COM3,, -0.001, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.917, -7.083, -21.917, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.973,COM3,, 0.001, 0.002, 1.005, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.900, -7.092, -21.950, 31.49,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.973,COM3,, 0.000, -0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.900, -7.108, -22.000, 31.62,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:52.988,COM3,, 0.001, 0.002, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.967, -7.108, -21.983, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.004,COM3,, 0.001, 0.000, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -19.008, -7.100, -21.950, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.004,COM3,, 0.000, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -19.008, -7.092, -21.950, 32.00,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.020,COM3,, 0.003, 0.003, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -19.008, -7.108, -21.975, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.036,COM3,, 0.001, 0.003, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -19.000, -7.100, -21.942, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.036,COM3,, 0.002, -0.004, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.992, -7.075, -21.917, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.052,COM3,, 0.003, 0.000, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.983, -7.067, -21.900, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.052,COM3,, -0.002, -0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.967, -7.100, -21.908, 32.06,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.068,COM3,, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.967, -7.150, -21.958, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.084,COM3,, 0.000, 0.002, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.958, -7.158, -21.975, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.084,COM3,, -0.001, 0.001, 0.997, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.950, -7.142, -21.925, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.100,COM3,, 0.000, 0.001, 0.999, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.892, -7.117, -21.883, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.115,COM3,, 0.002, 0.000, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.825, -7.108, -21.850, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.115,COM3,, 0.003, 0.003, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.825, -7.142, -21.783, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.131,COM3,, 0.002, 0.003, 1.002, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.875, -7.150, -21.767, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.131,COM3,, -0.001, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.933, -7.125, -21.850, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.147,COM3,, 0.000, 0.001, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.983, -7.133, -21.933, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.162,COM3,, 0.000, -0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.958, -7.183, -22.000, 31.62,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.162,COM3,, 0.000, 0.001, 1.003, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.917, -7.217, -21.967, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.178,COM3,, 0.000, -0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.900, -7.217, -21.917, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.194,COM3,, 0.001, 0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.908, -7.217, -21.933, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.194,COM3,, 0.000, 0.000, 0.999, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.217, -21.992, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.209,COM3,, 0.000, 0.001, 0.999, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.933, -7.200, -21.983, 32.00,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.224,COM3,, 0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.933, -7.192, -21.958, 32.00,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.224,COM3,, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.908, -7.175, -22.000, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.241,COM3,, 0.000, 0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.917, -7.158, -22.050, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.241,COM3,, 0.000, 0.003, 1.002, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.167, -22.083, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.257,COM3,, -0.001, -0.001, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.900, -7.167, -22.067, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.273,COM3,, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.883, -7.167, -22.025, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.273,COM3,, -0.001, -0.002, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.900, -7.183, -21.992, 32.12,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.288,COM3,, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.917, -7.208, -21.992, 31.87,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.304,COM3,, -0.001, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.908, -7.233, -22.025, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.304,COM3,, 0.000, -0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.208, -22.042, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.320,COM3,, 0.000, 0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.950, -7.175, -22.033, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.320,COM3,, 0.001, 0.000, 0.996, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.925, -7.150, -22.025, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.336,COM3,, 0.004, 0.002, 0.998, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.892, -7.125, -22.033, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00031, -0.82104,
 12:57:53.351,COM3,, 0.000, 0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.850, -7.158, -22.025, 31.94,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.351,COM3,, 0.001, 0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.005, -110.385, -18.833, -7.167, -22.025, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.367,COM3,, 0.000, 0.002, 0.999, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.833, -7.150, -22.075, 31.75,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.383,COM3,, -0.002, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.875, -7.100, -22.083, 31.68,,,,,,,,,,,, 0.57080, 0.00009, -0.00027, -0.82104,
 12:57:53.383,COM3,, 0.000, 0.001, 1.003, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.908, -7.100, -22.075, 31.68,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.398,COM3,, 0.002, 0.003, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.933, -7.142, -22.075, 31.56,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.413,COM3,, 0.002, 0.000, 1.003, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.950, -7.167, -22.150, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.413,COM3,, 0.002, 0.001, 0.998, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.933, -7.167, -22.217, 31.87,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.430,COM3,, 0.003, 0.000, 0.997, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.917, -7.175, -22.217, 31.75,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.445,COM3,, 0.000, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.917, -7.200, -22.167, 31.62,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.445,COM3,, -0.001, 0.000, 1.001, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.950, -7.217, -22.100, 31.68,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.461,COM3,, 0.000, 0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.975, -7.217, -22.050, 31.75,,,,,,,,,,,, 0.57080, 0.00006, -0.00027, -0.82104,
 12:57:53.461,COM3,, 0.001, 0.001, 1.000, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.992, -7.225, -22.050, 31.68,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.477,COM3,, -0.001, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.017, -7.233, -22.050, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.493,COM3,, 0.000, 0.001, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.017, -7.242, -22.017, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.493,COM3,, 0.001, -0.001, 1.003, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.992, -7.242, -22.033, 31.49,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.508,COM3,, 0.001, 0.000, 1.000, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -18.983, -7.217, -22.075, 31.68,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.524,COM3,, 0.002, -0.001, 0.999, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.008, -7.217, -22.042, 31.75,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.524,COM3,, 0.000, 0.002, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.058, -7.242, -22.008, 31.87,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.540,COM3,, 0.000, 0.000, 0.998, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.075, -7.258, -22.025, 32.12,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.540,COM3,, 0.000, 0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.067, -7.233, -22.058, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.556,COM3,, 0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.092, -7.200, -22.167, 31.75,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.571,COM3,, 0.002, 0.001, 0.999, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.117, -7.175, -22.158, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.571,COM3,, 0.001, 0.000, 1.003, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.108, -7.183, -22.075, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.586,COM3,, 0.000, 0.001, 1.003, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.058, -7.217, -22.033, 32.00,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.602,COM3,, 0.001, 0.000, 1.003, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.042, -7.233, -22.075, 31.68,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.602,COM3,, 0.001, 0.000, 1.002, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.042, -7.217, -22.133, 31.94,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
 12:57:53.619,COM3,, -0.001, 0.001, 1.001, 0.000, 0.000, 0.000, 0.033, -0.011, -110.385, -19.058, -7.217, -22.183, 31.62,,,,,,,,,,,, 0.57080, 0.00006, -0.00031, -0.82104,
