时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 11:34:41.081,COM3,, 0.211, 0.106, 1.503, 78.735, 62.927, 146.790, 4.818, 8.361, -87.951, 1.242, -4.325, -22.458, 33.45,,,,,,,,,,,, -0.71490, -0.08075, -0.02328, 0.69406,
 11:34:41.097,COM3,, 0.265, 0.107, 1.520, 95.703, 26.367, 162.964, 5.916, 8.547, -86.797, 1.067, -5.600, -21.908, 33.58,,,,,,,,,,,, -0.72092, -0.08856, -0.01871, 0.68701,
 11:34:41.097,COM3,, 0.293, 0.116, 1.495, 126.892, 6.958, 165.955, 7.300, 8.470, -85.627, 0.792, -7.233, -21.150, 33.39,,,,,,,,,,,, -0.72684, -0.09668, -0.01089, 0.67981,
 11:34:41.112,COM3,, 0.389, 0.054, 1.424, 148.254, -1.831, 151.855, 8.904, 8.245, -84.562, 0.033, -8.533, -20.392, 33.45,,,,,,,,,,,, -0.73190, -0.10550, -0.00092, 0.67313,
 11:34:41.128,COM3,, 0.481, 0.016, 1.287, 154.053, -6.714, 125.916, 10.547, 7.971, -83.760, -0.558, -9.575, -19.558, 33.13,,,,,,,,,,,, -0.73529, -0.11447, 0.00967, 0.66788,
 11:34:41.128,COM3,, 0.498, -0.029, 1.166, 155.396, -11.292, 89.172, 12.145, 7.679, -83.309, -1.517, -10.417, -18.700, 33.39,,,,,,,,,,,, -0.73654, -0.12314, 0.02039, 0.66470,
 11:34:41.144,COM3,, 0.327, 0.113, 1.106, 175.110, -8.850, 48.218, 13.766, 7.443, -83.249, -2.758, -11.125, -17.958, 33.32,,,,,,,,,,,, -0.73535, -0.13223, 0.03128, 0.66385,
 11:34:41.159,COM3,, 0.346, -0.033, 1.108, 238.403, 18.372, -15.564, 16.029, 7.614, -83.771, -4.250, -10.958, -17.292, 33.45,,,,,,,,,,,, -0.72934, -0.14749, 0.04391, 0.66656,
 11:34:41.159,COM3,, 0.308, 0.146, 0.967, 198.364, 3.662, -15.015, 17.985, 7.773, -84.342, -5.250, -10.842, -16.725, 33.32,,,,,,,,,,,, -0.72318, -0.16055, 0.05508, 0.66940,
 11:34:41.175,COM3,, 0.398, 0.171, 0.925, 156.372, -26.062, -13.000, 19.440, 7.581, -84.919, -6.700, -10.817, -16.250, 33.13,,,,,,,,,,,, -0.71796, -0.16827, 0.06561, 0.67215,
 11:34:41.190,COM3,, 0.521, 0.256, 0.979, 123.535, -62.439, 33.020, 20.649, 7.020, -85.320, -7.758, -10.792, -15.783, 33.51,,,,,,,,,,,, -0.71463, -0.17236, 0.07690, 0.67346,
 11:34:41.190,COM3,, 0.576, 0.197, 0.933, 102.295, -100.037, 66.223, 21.594, 5.905, -85.446, -8.500, -10.783, -15.392, 33.58,,,,,,,,,,,, -0.71408, -0.17178, 0.08975, 0.67264,
 11:34:41.206,COM3,, 0.613, 0.178, 0.968, 88.196, -119.629, 63.049, 22.374, 4.565, -85.655, -9.717, -10.817, -15.075, 33.39,,,,,,,,,,,, -0.71359, -0.16876, 0.10315, 0.67197,
 11:34:41.222,COM3,, 0.579, 0.112, 0.898, 104.126, -119.995, 40.894, 23.247, 3.246, -86.039, -10.625, -10.858, -14.908, 33.58,,,,,,,,,,,, -0.71188, -0.16620, 0.11713, 0.67212,
 11:34:41.222,COM3,, 0.579, 0.116, 0.781, 135.376, -101.135, -15.564, 24.335, 2.230, -86.819, -11.333, -10.900, -14.825, 33.32,,,,,,,,,,,, -0.70712, -0.16620, 0.13098, 0.67462,
 11:34:41.237,COM3,, 0.607, 0.140, 0.755, 126.953, -88.379, -44.983, 25.494, 1.549, -87.902, -11.842, -10.975, -14.692, 33.58,,,,,,,,,,,, -0.70001, -0.16800, 0.14359, 0.67899,
 11:34:41.237,COM3,, 0.600, 0.136, 0.690, 94.177, -97.961, -58.838, 26.318, 0.895, -89.160, -12.192, -11.067, -14.525, 33.51,,,,,,,,,,,, -0.69223, -0.16751, 0.15436, 0.68469,
 11:34:41.253,COM3,, 0.600, 0.127, 0.581, 97.229, -100.952, -69.153, 27.081, 0.242, -90.549, -12.433, -11.150, -14.317, 33.39,,,,,,,,,,,, -0.68372, -0.16623, 0.16489, 0.69107,
 11:34:41.253,COM3,, 0.662, 0.115, 0.508, 119.019, -86.548, -81.970, 28.048, -0.247, -92.005, -12.633, -11.158, -14.108, 33.58,,,,,,,,,,,, -0.67426, -0.16681, 0.17578, 0.69754,
 11:34:41.269,COM3,, 0.737, 0.121, 0.478, 118.347, -79.773, -98.389, 29.075, -0.560, -93.554, -12.808, -11.100, -13.917, 33.39,,,,,,,,,,,, -0.66373, -0.16843, 0.18619, 0.70450,
 11:34:41.284,COM3,, 0.741, 0.121, 0.420, 101.990, -90.942, -116.699, 29.971, -0.835, -95.312, -12.933, -10.992, -13.733, 33.39,,,,,,,,,,,, -0.65198, -0.16895, 0.19583, 0.71268,
 11:34:41.299,COM3,, 0.743, 0.070, 0.292, 83.374, -117.188, -125.244, 30.679, -1.236, -97.295, -13.042, -10.867, -13.575, 33.39,,,,,,,,,,,, -0.63922, -0.16693, 0.20544, 0.72195,
 11:34:41.299,COM3,, 0.635, -0.002, 0.219, 62.500, -152.649, -132.263, 31.196, -1.873, -99.520, -13.167, -11.158, -13.442, 33.32,,,,,,,,,,,, -0.62540, -0.16162, 0.21542, 0.73227,
 11:34:41.316,COM3,, 0.446, -0.023, 0.237, 36.987, -193.909, -138.062, 31.498, -2.813, -102.036, -13.292, -11.750, -13.325, 33.58,,,,,,,,,,,, -0.61041, -0.15231, 0.22580, 0.74371,
 11:34:41.331,COM3,, 0.341, 0.010, 0.362, 9.338, -228.638, -143.555, 31.575, -4.037, -104.788, -13.433, -12.167, -13.158, 33.32,,,,,,,,,,,, -0.59439, -0.13901, 0.23611, 0.75598,
 11:34:41.331,COM3,, 0.279, 0.079, 0.467, -13.123, -238.647, -142.029, 31.465, -5.411, -107.628, -13.592, -12.450, -12.925, 33.51,,,,,,,,,,,, -0.57794, -0.12320, 0.24542, 0.76840,
 11:34:41.347,COM3,, 0.266, 0.118, 0.494, -2.014, -214.905, -140.625, 31.432, -6.680, -110.347, -13.792, -12.650, -12.683, 33.51,,,,,,,,,,,, -0.56171, -0.10834, 0.25400, 0.77982,
 11:34:41.347,COM3,, 0.271, 0.093, 0.520, -17.151, -170.837, -145.020, 31.382, -7.570, -112.846, -14.017, -12.817, -12.467, 33.58,,,,,,,,,,,, -0.54611, -0.09628, 0.26001, 0.79044,
 11:34:41.363,COM3,, 0.271, 0.044, 0.431, -34.546, -140.564, -167.542, 31.163, -8.080, -115.318, -14.233, -12.883, -12.283, 33.39,,,,,,,,,,,, -0.52997, -0.08597, 0.26273, 0.80164,
 11:34:41.378,COM3,, 0.269, 0.061, 0.398, -22.705, -121.338, -174.805, 31.036, -8.350, -117.746, -13.683, -12.883, -12.150, 33.58,,,,,,,,,,,, -0.51340, -0.07785, 0.26471, 0.81250,
 11:34:41.378,COM3,, 0.189, 0.053, 0.373, -41.016, -120.239, -184.326, 30.811, -8.542, -120.229, -13.308, -12.858, -12.008, 33.39,,,,,,,,,,,, -0.49612, -0.06973, 0.26547, 0.82364,
 11:34:41.394,COM3,, 0.088, 0.040, 0.359, -57.129, -127.808, -181.580, 30.443, -8.778, -122.739, -13.075, -12.800, -11.858, 33.39,,,,,,,,,,,, -0.47861, -0.06058, 0.26517, 0.83478,
 11:34:41.409,COM3,, 0.034, 0.070, 0.358, -78.796, -140.198, -167.542, 29.872, -9.207, -125.206, -12.983, -12.717, -11.808, 33.51,,,,,,,,,,,, -0.46152, -0.04932, 0.26376, 0.84552,
 11:34:41.409,COM3,, -0.034, 0.076, 0.353, -84.656, -132.141, -152.588, 29.218, -9.712, -127.480, -13.008, -13.433, -11.858, 33.32,,,,,,,,,,,, -0.44571, -0.03772, 0.26160, 0.85519,
 11:34:41.425,COM3,, -0.119, 0.050, 0.318, -98.877, -112.671, -143.311, 28.438, -10.129, -129.556, -12.292, -13.967, -11.908, 33.39,,,,,,,,,,,, -0.43103, -0.02682, 0.25778, 0.86426,
 11:34:41.441,COM3,, -0.191, 0.016, 0.290, -120.178, -93.384, -143.677, 27.466, -10.399, -131.512, -11.775, -14.400, -11.925, 33.51,,,,,,,,,,,, -0.41681, -0.01678, 0.25171, 0.87323,
 11:34:41.441,COM3,, -0.198, 0.034, 0.327, -142.578, -77.148, -145.508, 26.268, -10.525, -133.385, -11.383, -14.725, -11.942, 33.13,,,,,,,,,,,, -0.40280, -0.00745, 0.24313, 0.88232,
 11:34:41.462,COM3,, -0.238, 0.072, 0.425, -155.640, -71.411, -152.283, 24.933, -10.574, -135.231, -11.117, -14.975, -12.033, 33.51,,,,,,,,,,,, -0.38858, 0.00134, 0.23303, 0.89139,
 11:34:41.462,COM3,, -0.287, 0.121, 0.579, -160.767, -77.759, -145.081, 23.544, -10.679, -137.038, -10.950, -15.192, -12.208, 33.51,,,,,,,,,,,, -0.37457, 0.01038, 0.22241, 0.90002,
 11:34:41.483,COM3,, -0.352, 0.161, 0.700, -164.978, -87.280, -125.122, 22.110, -10.970, -138.708, -10.892, -15.417, -12.508, 33.51,,,,,,,,,,,, -0.36160, 0.02051, 0.21170, 0.90768,
 11:34:41.483,COM3,, -0.424, 0.197, 0.788, -157.837, -85.510, -99.060, 20.698, -11.365, -140.054, -10.933, -14.825, -12.917, 33.32,,,,,,,,,,,, -0.35104, 0.03046, 0.20129, 0.91391,
 11:34:41.498,COM3,, -0.504, 0.200, 0.795, -144.531, -77.576, -76.355, 19.374, -11.783, -141.114, -10.217, -14.350, -13.300, 33.58,,,,,,,,,,,, -0.34265, 0.03967, 0.19150, 0.91882,
 11:34:41.498,COM3,, -0.587, 0.123, 0.728, -134.033, -66.833, -64.941, 18.144, -12.140, -141.960, -9.658, -13.992, -13.642, 33.51,,,,,,,,,,,, -0.33572, 0.04764, 0.18225, 0.92288,
 11:34:41.514,COM3,, -0.625, 0.077, 0.664, -139.526, -55.786, -62.012, 16.886, -12.393, -142.690, -9.217, -13.733, -13.983, 33.20,,,,,,,,,,,, -0.32950, 0.05447, 0.17249, 0.92661,
 11:34:41.530,COM3,, -0.652, 0.070, 0.657, -152.344, -47.607, -57.190, 15.502, -12.563, -143.339, -8.900, -13.508, -14.342, 33.32,,,,,,,,,,,, -0.32373, 0.06073, 0.16138, 0.93024,
 11:34:41.530,COM3,, -0.666, 0.124, 0.732, -168.884, -45.898, -48.096, 13.936, -12.706, -143.860, -8.683, -13.367, -14.717, 33.51,,,,,,,,,,,, -0.31873, 0.06702, 0.14871, 0.93365,
 11:34:41.545,COM3,, -0.657, 0.221, 0.814, -173.889, -42.725, -32.410, 12.255, -12.854, -144.223, -8.525, -13.333, -15.067, 33.39,,,,,,,,,,,, -0.31482, 0.07333, 0.13513, 0.93655,
 11:34:41.561,COM3,, -0.566, 0.271, 0.911, -168.518, -38.391, -10.132, 10.569, -13.002, -144.344, -8.358, -13.383, -15.442, 33.45,,,,,,,,,,,, -0.31277, 0.07935, 0.12164, 0.93860,
 11:34:41.561,COM3,, -0.490, 0.269, 0.978, -159.607, -26.855, 8.972, 8.926, -13.090, -144.229, -8.200, -13.458, -15.783, 33.07,,,,,,,,,,,, -0.31256, 0.08441, 0.10849, 0.93985,
 11:34:41.577,COM3,, -0.372, 0.240, 1.006, -151.062, -17.517, 25.452, 7.339, -13.085, -143.921, -8.058, -13.550, -16.117, 33.39,,,,,,,,,,,, -0.31390, 0.08844, 0.09567, 0.94043,
 11:34:41.577,COM3,, -0.266, 0.224, 1.028, -139.832, -6.836, 36.072, 5.834, -13.002, -143.481, -7.958, -13.658, -16.483, 33.39,,,,,,,,,,,, -0.31635, 0.09155, 0.08344, 0.94046,
 11:34:41.592,COM3,, -0.260, 0.138, 1.021, -145.691, 6.165, 34.424, 4.334, -12.783, -143.020, -7.858, -13.775, -16.900, 33.58,,,,,,,,,,,, -0.31888, 0.09360, 0.07092, 0.94043,
 11:34:41.608,COM3,, -0.236, 0.146, 0.926, -120.361, 11.230, 34.851, 2.950, -12.486, -142.553, -7.758, -13.117, -17.300, 33.39,,,,,,,,,,,, -0.32159, 0.09476, 0.05914, 0.94022,
 11:34:41.608,COM3,, -0.209, 0.166, 0.973, -93.567, 5.798, 41.321, 1.906, -12.228, -142.048, -7.658, -12.650, -17.675, 33.45,,,,,,,,,,,, -0.32492, 0.09531, 0.05026, 0.93954,
 11:34:41.623,COM3,, -0.313, 0.173, 0.974, -107.971, 0.244, 56.702, 0.775, -12.025, -141.411, -7.583, -12.342, -18.050, 33.39,,,,,,,,,,,, -0.32922, 0.09662, 0.04099, 0.93835,
 11:34:41.639,COM3,, -0.409, 0.208, 0.962, -106.018, -7.874, 72.571, -0.406, -11.882, -140.603, -7.483, -12.125, -18.400, 33.39,,,,,,,,,,,, -0.33484, 0.09866, 0.03152, 0.93649,
 11:34:41.639,COM3,, -0.438, 0.176, 0.974, -99.548, -18.311, 79.773, -1.538, -11.832, -139.708, -7.400, -11.950, -18.725, 33.51,,,,,,,,,,,, -0.34122, 0.10135, 0.02292, 0.93417,
 11:34:41.655,COM3,, -0.542, 0.161, 1.005, -87.708, -24.475, 104.065, -2.620, -11.821, -138.642, -7.325, -11.850, -19.025, 33.32,,,,,,,,,,,, -0.34891, 0.10437, 0.01505, 0.93115,
 11:34:41.670,COM3,, -0.305, 0.083, 1.098, -90.332, -18.860, 64.453, -3.565, -11.788, -137.856, -8.008, -11.808, -19.275, 33.51,,,,,,,,,,,, -0.35443, 0.10690, 0.00800, 0.92886,
 11:34:41.670,COM3,, -0.104, 0.153, 1.287, -77.942, -13.306, 122.192, -4.658, -11.673, -136.626, -8.500, -11.800, -19.550, 33.45,,,,,,,,,,,, -0.36340, 0.10938, -0.00003, 0.92514,
 11:34:41.686,COM3,, -0.016, 0.106, 1.151, -72.571, 10.864, 114.380, -5.707, -11.360, -135.461, -8.875, -11.817, -19.908, 33.45,,,,,,,,,,,, -0.37204, 0.11023, -0.00839, 0.92154,
 11:34:41.686,COM3,, 0.075, -0.110, 1.322, -105.103, 25.818, 82.947, -6.685, -10.849, -134.412, -9.150, -11.850, -20.317, 33.39,,,,,,,,,,,, -0.37988, 0.10950, -0.01697, 0.91833,
 11:34:41.702,COM3,, 0.191, -0.017, 1.201, -107.788, 51.514, 55.420, -7.883, -10.168, -133.819, -9.275, -11.500, -20.667, 33.51,,,,,,,,,,,, -0.38403, 0.10818, -0.02832, 0.91647,
 11:34:41.717,COM3,, 0.342, -0.028, 1.267, -88.501, 39.124, 57.495, -8.817, -9.503, -133.286, -9.333, -10.892, -20.975, 33.32,,,,,,,,,,,, -0.38800, 0.10620, -0.03757, 0.91467,
 11:34:41.717,COM3,, 0.445, 0.031, 1.200, -75.745, 21.545, 66.162, -9.712, -9.036, -132.638, -9.417, -10.483, -21.342, 33.58,,,,,,,,,,,, -0.39279, 0.10580, -0.04575, 0.91232,
 11:34:41.733,COM3,, 0.541, -0.084, 1.298, -85.571, 5.676, 68.481, -10.541, -8.729, -131.951, -9.475, -10.217, -21.675, 33.51,,,,,,,,,,,, -0.39777, 0.10654, -0.05283, 0.90970,
 11:34:41.748,COM3,, 0.499, -0.063, 1.386, -84.839, -2.502, 81.055, -11.453, -8.520, -131.160, -9.450, -10.067, -21.867, 33.51,,,,,,,,,,,, -0.40341, 0.10843, -0.06003, 0.90652,
 11:34:41.748,COM3,, 0.480, -0.103, 1.479, -84.900, 1.221, 68.176, -12.321, -8.317, -130.457, -10.150, -10.017, -21.983, 33.39,,,,,,,,,,,, -0.40836, 0.11035, -0.06696, 0.90359,
 11:34:41.764,COM3,, 0.421, -0.042, 1.583, -67.200, 7.019, 59.509, -13.052, -8.097, -129.908, -10.667, -9.650, -22.183, 33.51,,,,,,,,,,,, -0.41226, 0.11154, -0.07303, 0.90121,
 11:34:41.780,COM3,, 0.327, 0.018, 1.695, -45.898, 3.113, 63.843, -13.579, -7.888, -129.320, -11.017, -9.067, -22.450, 33.58,,,,,,,,,,,, -0.41656, 0.11221, -0.07736, 0.89877,
 11:34:41.780,COM3,, 0.331, -0.044, 1.687, -28.503, 1.709, 58.228, -13.892, -7.712, -128.760, -11.217, -8.642, -22.617, 33.20,,,,,,,,,,,, -0.42087, 0.11240, -0.07993, 0.89651,
 11:34:41.795,COM3,, 0.323, -0.054, 1.638, -14.526, 1.648, 62.988, -14.063, -7.542, -128.183, -11.350, -8.375, -22.683, 33.07,,,,,,,,,,,, -0.42542, 0.11209, -0.08133, 0.89429,
 11:34:41.811,COM3,, 0.417, -0.123, 1.533, -4.822, 8.423, 60.425, -14.123, -7.328, -127.623, -11.425, -8.233, -22.750, 33.39,,,,,,,,,,,, -0.42996, 0.11108, -0.08206, 0.89215,
 11:34:41.811,COM3,, 0.487, -0.183, 1.511, -1.099, 20.752, 53.223, -14.117, -7.026, -127.172, -11.442, -7.767, -22.800, 33.07,,,,,,,,,,,, -0.43387, 0.10904, -0.08279, 0.89044,
 11:34:41.826,COM3,, 0.397, -0.004, 1.540, -55.115, 13.245, 99.792, -14.436, -6.636, -126.486, -11.408, -7.092, -22.800, 33.45,,,,,,,,,,,, -0.43936, 0.10776, -0.08615, 0.88760,
 11:34:41.826,COM3,, -0.188, -0.212, 1.429, -1.770, 30.884, 70.251, -14.540, -6.218, -125.810, -11.783, -6.617, -22.792, 33.07,,,,,,,,,,,, -0.44498, 0.10544, -0.08798, 0.88489,
 11:34:41.850,COM3,, 0.043, 0.124, 1.666, 80.811, 216.370, 53.589, -13.640, -3.680, -125.744, -12.042, -6.333, -22.842, 33.39,,,,,,,,,,,, -0.44910, 0.08252, -0.09106, 0.88492,
 11:34:41.850,COM3,, 0.156, -0.216, 1.243, 72.998, 87.708, 65.979, -12.865, -2.466, -125.447, -11.900, -6.192, -22.883, 33.32,,,,,,,,,,,, -0.45309, 0.07037, -0.08975, 0.88409,
 11:34:41.866,COM3,, 0.035, 0.039, 1.220, 50.720, 50.415, 73.608, -12.211, -1.791, -124.860, -11.825, -5.717, -22.850, 33.58,,,,,,,,,,,, -0.45862, 0.06299, -0.08710, 0.88205,
 11:34:41.866,COM3,, 0.034, -0.061, 1.066, 23.071, 28.748, 78.674, -11.915, -1.346, -124.118, -11.833, -5.000, -22.858, 33.32,,,,,,,,,,,, -0.46484, 0.05896, -0.08618, 0.87915,
 11:34:41.881,COM3,, 0.106, -0.098, 0.996, 23.254, 25.269, 83.618, -11.640, -0.950, -123.316, -11.883, -4.508, -22.833, 33.20,,,,,,,,,,,, -0.47147, 0.05542, -0.08533, 0.87595,
 11:34:41.897,COM3,, 0.136, -0.120, 1.093, 21.606, 28.625, 83.252, -11.360, -0.549, -122.520, -11.950, -4.267, -22.833, 33.13,,,,,,,,,,,, -0.47800, 0.05179, -0.08450, 0.87268,
 11:34:41.897,COM3,, 0.191, -0.074, 1.041, 3.418, 19.653, 73.608, -11.239, -0.236, -121.761, -12.050, -3.383, -22.825, 33.51,,,,,,,,,,,, -0.48407, 0.04944, -0.08456, 0.86948,
 11:34:41.913,COM3,, 0.229, -0.085, 1.027, 0.854, 15.869, 62.134, -11.179, 0.016, -121.086, -12.158, -2.742, -22.758, 33.58,,,,,,,,,,,, -0.48941, 0.04773, -0.08487, 0.86655,
 11:34:41.928,COM3,, 0.222, 0.031, 1.067, -2.258, 16.479, 52.002, -11.135, 0.242, -120.509, -12.308, -2.375, -22.650, 33.39,,,,,,,,,,,, -0.49393, 0.04630, -0.08530, 0.86401,
 11:34:41.928,COM3,, 0.156, 0.068, 1.083, 7.080, 31.250, 51.636, -11.041, 0.560, -119.971, -11.725, -1.783, -22.608, 33.39,,,,,,,,,,,, -0.49826, 0.04388, -0.08578, 0.86160,
 11:34:41.944,COM3,, 0.117, 0.082, 1.065, 23.499, 37.720, 55.969, -10.772, 0.994, -119.388, -11.367, -1.042, -22.642, 33.45,,,,,,,,,,,, -0.50302, 0.03989, -0.08539, 0.85907,
 11:34:41.959,COM3,, 0.063, 0.071, 1.022, 23.804, 33.447, 54.626, -10.448, 1.395, -118.762, -11.183, -0.567, -22.658, 33.39,,,,,,,,,,,, -0.50806, 0.03589, -0.08453, 0.85635,
 11:34:41.959,COM3,, 0.056, -0.002, 0.924, 17.761, 28.748, 43.884, -10.179, 1.730, -118.207, -10.742, -0.325, -22.633, 33.32,,,,,,,,,,,, -0.51251, 0.03259, -0.08386, 0.85388,
 11:34:41.975,COM3,, 0.066, 0.011, 0.823, 7.080, 21.667, 42.358, -10.003, 2.000, -117.653, -10.108, 0.575, -22.617, 33.39,,,,,,,,,,,, -0.51685, 0.03021, -0.08362, 0.85138,
 11:34:41.991,COM3,, 0.078, 0.021, 0.783, 0.977, 19.958, 42.725, -9.899, 2.230, -117.065, -9.783, 1.167, -22.642, 33.32,,,,,,,,,,,, -0.52136, 0.02844, -0.08371, 0.84869,
 11:34:41.991,COM3,, 0.148, -0.145, 0.710, 2.319, 33.813, 29.358, -9.805, 2.549, -116.548, -8.925, 1.533, -22.658, 33.39,,,,,,,,,,,, -0.52536, 0.02606, -0.08432, 0.84622,
 11:34:42.006,COM3,, 0.420, -0.193, 0.695, 3.113, 53.467, 12.024, -9.723, 3.005, -116.208, -8.450, 2.492, -22.650, 33.32,,,,,,,,,,,, -0.52814, 0.02255, -0.08575, 0.84445,
 11:34:42.006,COM3,, 0.234, -0.441, 1.051, 5.920, 81.299, -12.146, -9.641, 3.675, -116.098, -7.533, 3.142, -22.583, 33.32,,,,,,,,,,,, -0.52930, 0.01727, -0.08817, 0.84360,
 11:34:42.022,COM3,, 0.482, 0.289, 1.366, 183.411, 0.549, -65.491, -7.745, 4.153, -116.351, -6.608, 3.600, -22.433, 33.51,,,,,,,,,,,, -0.52780, 0.00485, -0.07645, 0.84586,
 11:34:42.038,COM3,, 0.238, -0.149, 1.292, 1.587, 4.700, 25.635, -7.152, 4.158, -115.867, -5.742, 4.008, -22.275, 33.39,,,,,,,,,,,, -0.53137, 0.00238, -0.07205, 0.84399,
 11:34:42.038,COM3,, 0.211, -0.246, 0.916, 2.014, 7.690, -6.775, -7.141, 4.208, -115.313, -4.492, 4.358, -22.150, 33.39,,,,,,,,,,,, -0.53546, 0.00229, -0.07220, 0.84140,
 11:34:42.053,COM3,, 0.221, -0.238, 1.031, 11.414, 3.052, -7.507, -6.938, 4.213, -114.829, -3.242, 4.600, -22.100, 33.39,,,,,,,,,,,, -0.53903, 0.00162, -0.07074, 0.83923,
 11:34:42.069,COM3,, 0.225, -0.179, 1.022, 4.150, 2.014, 0.732, -6.795, 4.219, -114.175, -2.092, 4.725, -22.100, 33.39,,,,,,,,,,,, -0.54379, 0.00128, -0.06970, 0.83624,
 11:34:42.069,COM3,, 0.241, -0.210, 1.005, 1.221, 0.000, 12.024, -6.691, 4.224, -113.406, -1.317, 4.817, -22.083, 33.51,,,,,,,,,,,, -0.54944, 0.00125, -0.06897, 0.83261,
 11:34:42.084,COM3,, 0.207, -0.194, 0.999, -0.122, -0.854, 25.696, -6.586, 4.241, -112.484, 0.000, 4.900, -22.050, 33.51,,,,,,,,,,,, -0.55612, 0.00116, -0.06830, 0.82825,
 11:34:42.100,COM3,, 0.205, -0.176, 0.999, 0.732, 0.000, 21.423, -6.652, 4.274, -112.934, 0.917, 4.950, -22.008, 33.39,,,,,,,,,,,, -0.55286, 0.00098, -0.06891, 0.83035,
 11:34:42.100,COM3,, 0.195, -0.179, 0.993, -1.343, 1.038, 6.653, -6.740, 4.296, -113.527, 1.517, 4.975, -21.975, 33.39,,,,,,,,,,,, -0.54855, 0.00089, -0.06964, 0.83313,
 11:34:42.116,COM3,, 0.295, -0.143, 1.003, -0.854, 1.953, -8.850, -6.844, 4.307, -114.263, 2.675, 5.042, -21.950, 33.20,,,,,,,,,,,, -0.54318, 0.00082, -0.07047, 0.83658,
 11:34:42.116,COM3,, 0.481, -0.135, 1.013, -5.127, -0.366, -21.973, -6.987, 4.279, -115.148, 3.525, 5.125, -21.908, 33.51,,,,,,,,,,,, -0.53671, 0.00116, -0.07141, 0.84067,
 11:34:42.131,COM3,, 0.442, -0.082, 1.039, -16.479, -9.888, -24.353, -7.229, 4.164, -116.071, 4.200, 5.217, -21.858, 33.39,,,,,,,,,,,, -0.52988, 0.00256, -0.07266, 0.84491,
 11:34:42.147,COM3,, 0.364, -0.465, 0.693, -21.545, -23.438, 42.480, -7.548, 3.994, -116.581, 4.725, 5.292, -21.825, 33.39,,,,,,,,,,,, -0.52606, 0.00497, -0.07425, 0.84714,
 11:34:42.147,COM3,, 0.069, 0.069, 1.214, -16.541, -49.988, 101.196, -7.718, 3.631, -116.202, 5.133, 5.392, -21.775, 33.20,,,,,,,,,,,, -0.52872, 0.00870, -0.07382, 0.84549,
 11:34:42.163,COM3,, 0.050, 0.019, 1.306, -0.549, -97.412, 41.748, -7.811, 2.813, -116.147, 5.508, 5.492, -21.717, 33.32,,,,,,,,,,,, -0.52878, 0.01520, -0.07077, 0.84561,
 11:34:42.178,COM3,, 0.080, -0.207, 0.356, -43.884, -25.085, -19.653, -8.141, 2.164, -116.851, 5.858, 5.525, -21.717, 33.32,,,,,,,,,,,, -0.52328, 0.02109, -0.07034, 0.84891,
 11:34:42.178,COM3,, -0.436, 0.014, 0.582, -12.268, 141.418, 33.142, -8.531, 3.159, -117.526, 6.183, 5.550, -21.767, 33.51,,,,,,,,,,,, -0.51865, 0.01505, -0.07782, 0.85123,
 11:34:42.194,COM3,, -0.210, 0.398, 1.157, 115.417, 28.809, 62.622, -7.679, 4.406, -117.817, 6.508, 5.525, -21.842, 33.58,,,,,,,,,,,, -0.51700, 0.00168, -0.07712, 0.85245,
 11:34:42.209,COM3,, -0.099, 0.003, 1.173, -71.838, -5.432, 0.366, -7.910, 3.944, -118.240, 6.750, 5.517, -21.875, 33.51,,,,,,,,,,,, -0.51373, 0.00589, -0.07681, 0.85443,
 11:34:42.209,COM3,, 0.027, -0.068, 0.830, -2.747, -21.301, -5.432, -8.190, 3.779, -119.026, 6.925, 5.500, -21.917, 33.39,,,,,,,,,,,, -0.50775, 0.00787, -0.07822, 0.85785,
 11:34:42.225,COM3,, -0.021, -0.042, 1.041, 27.161, 9.766, 34.241, -7.982, 3.840, -119.427, 7.067, 5.442, -21.967, 33.32,,,,,,,,,,,, -0.50479, 0.00616, -0.07693, 0.85974,
 11:34:42.225,COM3,, -0.006, -0.008, 1.056, -0.183, -3.601, 38.635, -7.927, 3.889, -119.734, 7.192, 5.408, -21.992, 33.32,,,,,,,,,,,, -0.50250, 0.00537, -0.07675, 0.86108,
 11:34:42.241,COM3,, -0.036, -0.003, 0.957, -1.831, -3.296, 17.761, -7.993, 3.829, -120.185, 7.325, 5.425, -21.992, 33.20,,,,,,,,,,,, -0.49908, 0.00580, -0.07703, 0.86304,
 11:34:42.256,COM3,, -0.001, 0.005, 0.999, 5.432, 1.892, 9.827, -7.993, 3.840, -120.773, 7.450, 5.417, -21.983, 33.51,,,,,,,,,,,, -0.49466, 0.00534, -0.07712, 0.86560,
 11:34:42.256,COM3,, 0.024, 0.002, 1.015, -0.977, -1.221, 1.953, -8.020, 3.807, -121.421, 7.492, 5.392, -21.992, 33.32,,,,,,,,,,,, -0.48972, 0.00528, -0.07718, 0.86838,
